Timestamp,main_air_press,main_motor_curr,metal_oil_supply_press_contr,metal_oil_supply_press_cut,metal_temp_control,metal_temp_cut,oil_supply_press,output_count_sum,status,tongs_cast_curr,tongs_cast_set_freq,trans_pos_down,trans_pos_left,trans_pos_right,trans_pos_up,work_oil_supply_press
2022-05-12 22:16:25,2619.6,4039.0,281.9,235.2,,,480.8,9449.0,2.0,,,640.3,796.142,1721.37,951.222,1890.3
2022-05-12 22:16:26,2615.77,5458.0,283.9,238.111,,,473.8,9454.0,2.0,,,642.0,795.75,1722.11,952.3,1880.2
2022-05-12 22:16:27,2613.62,4561.0,285.625,237.888,,,485.333,9459.0,2.0,,,640.4,796.125,1722.33,950.8,1894.22
2022-05-12 22:16:28,2620.0,4179.0,285.5,230.888,,,462.75,9463.0,2.0,,,641.888,795.714,1721.14,952.0,1883.0
2022-05-12 22:16:29,2615.55,5715.0,277.9,233.2,,,460.3,9468.0,2.0,,,641.714,795.833,1722.28,952.142,1893.6
2022-05-12 22:16:30,2615.33,4064.0,278.8,236.444,,,475.2,9473.0,2.0,,,640.6,795.888,1721.55,951.666,1881.88
2022-05-12 22:16:31,2615.55,5475.0,280.9,233.6,,,472.5,9478.0,2.0,,,641.8,795.875,1722.0,951.666,1889.5
2022-05-12 22:16:32,2612.11,4674.0,278.6,235.111,,,473.6,9483.0,2.0,,,640.777,796.0,1722.5,950.8,1897.3
2022-05-12 22:16:33,2619.0,4074.0,287.1,228.666,,,473.2,9487.0,2.0,,,641.9,795.875,1721.0,952.0,1892.2
2022-05-12 22:16:34,2618.3,5848.0,277.2,232.4,,,470.0,9492.0,2.0,,,641.888,796.0,1722.4,951.5,1892.6
2022-05-12 22:16:35,2619.33,4039.0,283.0,232.4,,,476.1,9497.0,2.0,,,641.111,796.0,1721.37,951.888,1885.6
2022-05-12 22:16:36,2619.0,5654.0,283.0,226.888,,,471.888,9502.0,2.0,,,641.111,795.875,1721.75,951.333,1883.0
2022-05-12 22:16:37,2617.77,4198.0,270.75,234.555,,,472.9,9507.0,2.0,,,640.333,795.833,1722.44,951.5,1890.44
2022-05-12 22:16:38,2618.57,4090.0,278.8,237.4,,,465.444,9511.0,2.0,,,641.2,796.222,1720.77,951.8,1883.8
2022-05-12 22:16:39,2618.87,5650.0,279.333,243.222,,,475.111,9516.0,2.0,,,642.75,796.0,1722.12,952.428,1894.66
2022-05-12 22:16:40,2618.4,4039.0,286.6,231.5,,,471.7,9521.0,2.0,,,641.125,796.0,1722.87,950.4,1884.5
2022-05-12 22:16:41,2618.71,6059.0,279.4,221.7,,,481.7,9525.0,2.0,,,642.0,795.875,1721.0,952.4,1883.1
2022-05-12 22:16:42,2618.7,4241.0,285.2,233.1,,,471.1,9530.0,2.0,,,640.9,795.75,1722.2,951.2,1886.8
2022-05-12 22:16:43,2617.2,4111.0,281.0,231.7,,,471.2,9535.0,2.0,,,640.8,796.125,1721.5,951.1,1890.3
2022-05-12 22:16:44,2617.2,5726.0,276.3,234.222,,,469.8,9540.0,2.0,,,642.0,795.857,1722.0,952.0,1892.6
2022-05-12 22:16:45,2619.8,4051.0,280.3,240.222,,,477.9,9545.0,2.0,,,640.444,796.0,1722.25,951.25,1893.9
2022-05-12 22:16:46,2618.25,6121.0,272.7,230.0,,,469.0,9550.0,2.0,,,641.4,796.0,1721.37,951.666,1882.7
2022-05-12 22:16:47,2620.5,4223.0,282.1,227.1,,,482.3,9555.0,2.0,,,639.444,796.0,1722.37,950.222,1895.11
2022-05-12 22:16:48,2619.33,4136.0,279.4,221.1,,,476.4,9559.0,2.0,,,641.9,796.111,1721.66,951.9,1888.0
2022-05-12 22:16:49,2620.7,5675.0,286.222,237.222,,,475.555,9564.0,2.0,,,641.2,796.0,1722.11,951.5,1890.3
2022-05-12 22:16:50,2618.0,4118.0,282.444,223.555,,,477.0,9569.0,2.0,,,642.571,796.428,1722.33,952.428,1892.22
2022-05-12 22:16:51,2619.0,6162.0,280.7,241.4,,,469.777,9573.0,2.0,,,641.4,795.666,1720.87,951.8,1893.9
2022-05-12 22:16:52,2619.11,4182.0,277.4,230.6,,,481.5,9578.0,2.0,,,640.7,796.125,1722.66,951.1,1896.0
2022-05-12 22:16:53,2618.12,4152.0,282.111,239.777,,,476.555,9583.0,2.0,,,640.8,796.142,1721.87,951.3,1890.0
2022-05-12 22:16:54,2615.5,5039.0,285.875,243.444,,,467.222,9588.0,2.0,,,642.2,795.875,1721.37,952.3,1888.66
2022-05-12 22:16:55,2621.88,4080.0,284.9,238.1,,,480.444,9593.0,2.0,,,640.857,796.333,1722.87,949.571,1886.7
2022-05-12 22:16:56,2620.9,6094.0,289.555,239.555,,,472.7,9598.0,2.0,,,641.555,795.625,1721.75,952.111,1879.9
2022-05-12 22:16:57,2621.0,4163.0,272.1,241.888,,,471.5,9603.0,2.0,,,640.2,796.142,1722.33,950.9,1880.5
2022-05-12 22:16:58,2621.2,4959.0,280.3,239.2,,,476.4,9608.0,2.0,,,641.6,795.75,1721.71,952.555,1888.6
2022-05-12 22:16:59,2621.6,5242.0,273.0,227.4,,,464.444,9613.0,2.0,,,641.3,796.333,1721.87,951.7,1895.6
2022-05-12 22:17:00,2617.2,4149.0,281.7,226.8,,,480.5,9617.0,2.0,,,642.5,795.857,1722.1,952.0,1886.77
2022-05-12 22:17:01,2620.44,6067.0,284.666,230.222,,,465.777,9621.0,2.0,,,641.555,795.857,1722.14,951.777,1884.11
2022-05-12 22:17:02,2618.5,4044.0,285.444,233.222,,,471.111,9626.0,2.0,,,641.0,796.0,1722.22,951.3,1886.0
2022-05-12 22:17:03,2621.33,4920.0,276.2,248.5,,,475.8,9632.0,2.0,,,641.111,795.777,1722.0,951.3,1887.0
2022-05-12 22:17:04,2622.33,4915.0,276.111,235.8,,,475.111,9637.0,2.0,,,641.4,796.25,1721.77,951.7,1881.5
2022-05-12 22:17:05,2622.25,4184.0,284.666,230.0,,,472.777,9641.0,2.0,,,642.625,795.857,1722.0,952.428,1890.8
2022-05-12 22:17:06,2622.55,6150.0,281.3,229.3,,,477.4,9646.0,2.0,,,641.1,795.875,1722.37,952.111,1884.3
2022-05-12 22:17:07,2625.77,4038.0,278.6,226.2,,,477.7,9651.0,2.0,,,640.6,796.125,1721.42,951.0,1906.1
2022-05-12 22:17:08,2626.12,5003.0,278.6,219.1,,,475.0,9656.0,2.0,,,641.5,795.714,1722.0,952.375,1888.37
2022-05-12 22:17:09,2625.6,4943.0,276.3,233.1,,,469.25,9661.0,2.0,,,640.9,796.4,1722.12,950.9,1886.7
2022-05-12 22:17:10,2626.0,4190.0,275.25,233.4,,,483.555,9665.0,2.0,,,642.0,795.857,1722.22,952.444,1886.5
2022-05-12 22:17:11,2625.37,6091.0,274.555,229.444,,,468.125,9670.0,2.0,,,641.888,796.285,1722.33,951.4,1886.33
2022-05-12 22:17:12,2627.25,4022.0,271.75,227.111,,,477.888,9675.0,2.0,,,640.777,796.333,1721.83,951.333,1882.55
2022-05-12 22:17:13,2629.22,5022.0,284.5,232.9,,,474.6,9680.0,2.0,,,642.571,795.4,1722.57,953.285,1891.4
2022-05-12 22:17:14,2627.3,5041.0,283.1,232.1,,,485.1,9685.0,2.0,,,640.7,796.111,1722.28,951.0,1891.6
2022-05-12 22:17:15,2627.8,4134.0,276.8,231.2,,,472.7,9689.0,2.0,,,641.6,795.857,1721.66,952.1,1889.3
2022-05-12 22:17:16,2628.5,5990.0,271.9,231.777,,,484.111,9694.0,2.0,,,641.555,796.142,1722.44,950.888,1890.4
2022-05-12 22:17:17,2629.3,4029.0,277.1,232.7,,,482.111,9699.0,2.0,,,640.6,796.25,1721.62,951.1,1892.5
2022-05-12 22:17:18,2628.14,5117.0,283.25,237.777,,,477.9,9704.0,2.0,,,641.5,795.75,1722.25,951.666,1887.1
2022-05-12 22:17:19,2626.3,4374.0,273.1,235.2,,,475.0,9709.0,2.0,,,640.5,796.125,1722.33,950.8,1883.8
2022-05-12 22:17:20,2627.28,4163.0,292.875,231.5,,,471.375,9713.0,2.0,,,640.888,796.0,1721.62,951.555,1870.85
2022-05-12 22:17:21,2626.72,5870.0,281.555,220.333,,,462.5,9718.0,2.0,,,642.5,795.714,1722.66,952.625,1891.77
2022-05-12 22:17:22,2622.33,4054.0,278.9,235.0,,,467.0,9723.0,2.0,,,640.2,796.285,1722.0,951.222,1884.0
2022-05-12 22:17:23,2625.5,5104.0,278.142,232.111,,,470.222,9727.0,2.0,,,641.111,795.857,1722.25,951.777,1891.0
2022-05-12 22:17:24,2624.33,4282.0,281.2,227.5,,,473.1,9732.0,2.0,,,641.888,796.142,1722.33,951.6,1878.7
2022-05-12 22:17:25,2625.0,4140.0,277.4,231.2,,,451.777,9737.0,2.0,,,640.7,796.375,1722.0,951.1,1888.0
2022-05-12 22:17:26,2628.16,5899.0,280.2,236.8,,,475.375,9742.0,2.0,,,643.875,796.0,1722.25,953.222,1887.6
2022-05-12 22:17:27,2624.8,4029.0,274.444,228.6,,,469.111,9747.0,2.0,,,640.222,796.25,1722.25,950.3,1886.55
2022-05-12 22:17:28,2626.55,5847.0,277.375,231.25,,,457.0,9751.0,2.0,,,641.3,795.875,1721.62,951.8,1883.66
2022-05-12 22:17:29,2622.14,4339.0,273.555,7488.44,,,467.444,9756.0,2.0,,,641.1,796.0,1722.7,951.333,1882.22
2022-05-12 22:17:30,2618.8,4117.0,277.2,228.0,,,463.5,9761.0,2.0,,,641.444,796.285,1722.0,951.555,1882.2
2022-05-12 22:17:31,2615.85,5975.0,275.666,234.888,,,470.75,9766.0,2.0,,,641.25,796.0,1722.4,952.222,1881.88
2022-05-12 22:17:32,2617.25,4061.0,278.2,232.25,,,468.0,9771.0,2.0,,,641.222,796.25,1722.0,951.0,1889.55
2022-05-12 22:17:33,2613.1,5926.0,284.444,232.4,,,461.9,9776.0,2.0,,,641.8,796.0,1722.11,952.0,1899.9
2022-05-12 22:17:34,2617.87,4387.0,275.666,219.222,,,471.625,9781.0,2.0,,,641.0,796.0,1722.77,950.625,1893.77
2022-05-12 22:17:35,2614.9,4125.0,275.0,228.2,,,469.7,9785.0,2.0,,,640.9,796.333,1722.0,951.1,1878.8
2022-05-12 22:17:36,2613.44,5369.0,282.6,232.4,,,469.9,9790.0,2.0,,,643.111,795.857,1722.44,952.7,1876.1
2022-05-12 22:17:37,2614.37,4111.0,279.222,239.333,,,478.888,9795.0,2.0,,,641.125,796.111,1722.5,950.888,1896.12
2022-05-12 22:17:38,2615.33,5905.0,274.875,228.5,,,468.7,9800.0,2.0,,,641.7,795.875,1721.88,952.2,1893.2
2022-05-12 22:17:39,2614.9,4384.0,286.666,226.6,,,477.3,9805.0,2.0,,,640.444,796.166,1723.0,950.666,1879.3
2022-05-12 22:17:40,2614.4,4266.0,271.111,228.2,,,473.8,9809.0,2.0,,,642.0,796.222,1721.87,952.2,1885.4
2022-05-12 22:17:41,2614.37,5340.0,276.3,234.9,,,460.4,9814.0,2.0,,,640.666,796.0,1722.55,951.7,1880.44
2022-05-12 22:17:42,2615.6,4071.0,282.8,232.444,,,475.1,9819.0,2.0,,,641.111,796.25,1722.8,952.25,1897.6
2022-05-12 22:17:43,2615.66,6002.0,277.7,228.1,,,468.5,9824.0,2.0,,,641.8,796.0,1721.85,952.1,1891.7
2022-05-12 22:17:44,2614.3,4118.0,286.2,233.222,,,475.3,9829.0,2.0,,,640.444,796.0,1722.88,950.9,1893.5
2022-05-12 22:17:45,2612.62,4517.0,278.333,242.333,,,476.0,9833.0,2.0,,,641.222,796.25,1722.5,951.666,1889.44
2022-05-12 22:17:46,2613.28,5384.0,279.75,234.5,,,473.75,9838.0,2.0,,,642.5,795.875,1722.22,952.5,1887.87
2022-05-12 22:17:47,2616.2,4055.0,290.5,238.2,,,472.8,9843.0,2.0,,,640.666,796.428,1722.5,952.285,1895.9
2022-05-12 22:17:48,2613.75,6016.0,271.3,226.2,,,467.2,9848.0,2.0,,,641.0,795.777,1721.85,951.444,1895.0
2022-05-12 22:17:49,2612.75,4074.0,277.0,232.6,,,475.111,9853.0,2.0,,,640.3,796.142,1723.0,950.444,1890.8
2022-05-12 22:17:50,2613.2,4318.0,282.2,235.444,,,483.5,9858.0,2.0,,,641.9,795.875,1722.55,952.3,1885.55
2022-05-12 22:17:51,2614.5,5451.0,274.4,228.1,,,465.0,9863.0,2.0,,,641.1,796.333,1722.25,951.4,1898.3
2022-05-12 22:17:52,2613.2,4080.0,284.875,221.2,,,474.7,9867.0,2.0,,,641.714,795.714,1722.6,952.285,1887.0
2022-05-12 22:17:53,2613.7,6057.0,277.4,245.2,,,470.5,9872.0,2.0,,,641.5,795.888,1722.66,952.875,1882.8
2022-05-12 22:17:54,2613.25,4085.0,285.0,228.555,,,478.5,9877.0,2.0,,,640.111,796.142,1722.7,951.0,1885.88
2022-05-12 22:17:55,2612.0,4231.0,281.0,237.8,,,483.4,9882.0,2.0,,,641.5,795.857,1722.22,952.2,1894.4
2022-05-12 22:17:56,2611.66,5514.0,276.222,230.666,,,463.333,9887.0,2.0,,,641.142,796.666,1722.66,950.571,1873.55
2022-05-12 22:17:57,2612.4,4222.0,281.2,234.4,,,468.111,9891.0,2.0,,,642.375,795.857,1722.25,953.125,1888.9
2022-05-12 22:17:58,2611.7,6136.0,273.857,234.222,,,479.2,9896.0,2.0,,,641.555,795.714,1722.83,951.888,1888.44
2022-05-12 22:17:59,2611.0,4077.0,273.777,231.222,,,469.777,9901.0,2.0,,,640.7,796.0,1722.37,951.1,1884.8
2022-05-12 22:18:00,2610.22,4346.0,279.625,235.4,,,476.8,9905.0,2.0,,,640.6,796.0,1722.77,950.888,1889.66
2022-05-12 22:18:01,2610.3,4584.0,273.6,226.1,,,465.5,9910.0,2.0,,,642.2,796.125,1722.11,952.1,1887.1
2022-05-12 22:18:02,2612.11,4220.0,282.111,240.9,,,473.333,9915.0,2.0,,,640.888,796.285,1722.9,950.875,1880.5
2022-05-12 22:18:03,2609.85,6178.0,274.333,234.428,,,472.888,9920.0,2.0,,,642.444,795.875,1722.77,952.4,1881.62
2022-05-12 22:18:04,2608.7,4080.0,276.8,230.5,,,468.8,9925.0,2.0,,,640.666,796.0,1722.37,950.777,1888.5
2022-05-12 22:18:05,2611.1,5510.0,273.9,229.6,,,477.0,9930.0,2.0,,,641.333,796.0,1722.33,952.111,1888.8
2022-05-12 22:18:06,2612.11,4584.0,273.0,239.222,,,468.6,9935.0,2.0,,,640.9,796.4,1723.37,951.0,1886.1
2022-05-12 22:18:07,2611.5,4152.0,295.2,6768.4,,,481.5,9939.0,2.0,,,642.333,795.857,1722.22,952.555,1889.0
2022-05-12 22:18:08,2612.83,6228.0,289.5,246.75,,,475.0,9944.0,2.0,,,642.5,796.166,1722.88,953.571,1893.77
2022-05-12 22:18:09,2615.0,4076.0,282.0,233.8,,,473.1,9949.0,2.0,,,640.6,796.111,1722.33,950.9,1897.4
2022-05-12 22:18:10,2612.37,5445.0,282.888,237.2,,,482.4,9953.0,2.0,,,641.555,795.857,1722.8,951.111,1886.8
2022-05-12 22:18:11,2613.11,4604.0,277.6,236.5,,,473.2,9958.0,2.0,,,641.7,796.125,1722.71,951.9,1881.7
2022-05-12 22:18:12,2615.0,4172.0,282.125,241.5,,,474.777,9963.0,2.0,,,640.7,796.375,1722.62,951.2,1882.66
2022-05-12 22:18:13,2610.5,6098.0,295.857,237.666,,,482.714,9968.0,2.0,,,643.285,795.875,1723.0,953.25,1886.66
2022-05-12 22:18:14,2617.3,4071.0,281.5,229.5,,,468.7,9973.0,2.0,,,641.125,796.0,1722.0,951.5,1891.8
2022-05-12 22:18:15,2617.22,5505.0,281.7,231.3,,,481.1,9978.0,2.0,,,641.333,795.875,1722.9,952.1,1893.55
2022-05-12 22:18:16,2618.33,4623.0,281.5,235.1,,,469.1,9983.0,2.0,,,640.4,796.375,1723.37,951.111,1887.2
2022-05-12 22:18:17,2617.3,4191.0,270.1,235.2,,,470.0,9987.0,2.0,,,641.6,796.0,1721.88,952.1,1890.4
2022-05-12 22:18:18,2619.33,5647.0,282.0,224.666,,,468.777,9992.0,2.0,,,643.285,796.166,1723.0,952.111,1885.11
2022-05-12 22:18:19,2622.2,4048.0,277.875,235.111,,,476.3,9997.0,2.0,,,640.4,796.375,1723.25,950.5,1880.55
2022-05-12 22:18:20,2622.8,5642.0,280.555,229.5,,,474.888,10001.0,2.0,,,641.4,795.875,1722.5,951.8,1886.2
2022-05-12 22:18:21,2625.62,4577.0,277.0,230.5,,,474.5,10006.0,2.0,,,641.6,796.0,1723.1,951.8,1895.37
2022-05-12 22:18:22,2624.33,4079.0,272.125,235.888,,,476.333,10011.0,2.0,,,640.8,796.444,1722.75,951.0,1889.11
2022-05-12 22:18:23,2625.77,5734.0,284.7,231.2,,,479.4,10016.0,2.0,,,641.375,796.142,1723.11,951.75,1884.1
2022-05-12 22:18:24,2626.8,4019.0,273.8,232.7,,,470.444,10021.0,2.0,,,640.6,796.111,1722.62,951.4,1904.0
2022-05-12 22:18:25,2625.8,5599.0,279.7,234.7,,,471.4,10026.0,2.0,,,641.444,795.875,1722.77,952.1,1892.3
2022-05-12 22:18:26,2627.11,4596.0,277.222,221.2,,,484.0,10031.0,2.0,,,640.0,796.142,1723.22,950.7,1883.5
2022-05-12 22:18:27,2625.2,4083.0,281.9,234.333,,,475.2,10035.0,2.0,,,642.0,796.111,1721.85,952.1,1889.4
2022-05-12 22:18:28,2623.88,5634.0,288.2,215.5,,,477.1,10040.0,2.0,,,641.888,796.0,1723.3,952.222,1889.3
2022-05-12 22:18:29,2626.71,4038.0,283.875,227.375,,,481.5,10045.0,2.0,,,641.875,796.125,1723.22,952.714,1893.12
2022-05-12 22:18:30,2627.0,5545.0,280.7,233.2,,,469.3,10050.0,2.0,,,641.8,795.857,1722.33,952.1,1895.3
2022-05-12 22:18:31,2629.66,4209.0,276.333,236.9,,,476.6,10055.0,2.0,,,640.2,796.285,1723.66,950.0,1890.4
2022-05-12 22:18:32,2627.4,4120.0,280.4,236.1,,,478.4,10059.0,2.0,,,641.9,796.3,1722.75,952.3,1886.4
2022-05-12 22:18:33,2619.5,5642.0,274.7,232.0,,,473.555,10064.0,2.0,,,641.3,796.0,1722.87,952.111,1892.0
2022-05-12 22:18:34,2619.9,4039.0,277.8,230.8,,,467.4,10069.0,2.0,,,641.75,796.25,1722.88,951.666,1886.22
2022-05-12 22:18:35,2618.28,6139.0,268.4,234.0,,,472.4,10074.0,2.0,,,641.7,796.0,1722.0,952.0,1881.3
2022-05-12 22:18:36,2617.9,4225.0,283.0,233.5,,,472.1,10079.0,2.0,,,639.9,796.142,1723.22,950.7,1884.2
2022-05-12 22:18:37,2620.9,4175.0,277.7,238.1,,,479.7,10083.0,2.0,,,642.0,796.222,1722.62,952.2,1890.8
2022-05-12 22:18:38,2620.14,5621.0,273.875,235.111,,,481.111,10088.0,2.0,,,641.2,796.125,1722.75,951.111,1889.5
2022-05-12 22:18:39,2619.66,4121.0,284.111,244.8,,,480.7,10094.0,2.0,,,642.75,796.142,1722.88,952.444,1891.6
2022-05-12 22:18:40,2617.75,6146.0,283.111,234.125,,,470.666,10099.0,2.0,,,641.166,796.0,1722.4,951.333,1890.12
2022-05-12 22:18:41,2621.11,4142.0,275.3,232.625,,,475.8,10103.0,2.0,,,640.7,796.0,1723.0,951.1,1888.2
2022-05-12 22:18:42,2620.71,4136.0,274.777,234.8,,,486.666,10107.0,2.0,,,641.222,796.375,1722.77,951.3,1888.55
2022-05-12 22:18:43,2618.22,5055.0,268.666,235.0,,,474.3,10112.0,2.0,,,642.4,796.111,1722.75,952.6,1884.11
2022-05-12 22:18:44,2620.25,4125.0,281.888,233.9,,,482.9,10117.0,2.0,,,640.777,796.428,1723.25,951.875,1881.9
2022-05-12 22:18:45,2617.5,6089.0,280.9,230.0,,,473.222,10121.0,2.0,,,641.7,795.875,1722.55,952.3,1889.4
2022-05-12 22:18:46,2618.55,4188.0,285.3,237.4,,,478.777,10126.0,2.0,,,640.222,796.0,1723.28,950.666,1894.37
2022-05-12 22:18:47,2621.33,4076.0,278.4,234.0,,,493.2,10132.0,2.0,,,640.8,796.0,1723.22,951.3,1883.66
2022-05-12 22:18:48,2620.4,5007.0,284.5,233.2,,,469.444,10137.0,2.0,,,641.888,796.222,1722.87,952.222,1889.8
2022-05-12 22:18:49,2618.9,4175.0,281.7,232.555,,,478.7,10141.0,2.0,,,642.375,796.0,1723.0,952.285,1893.0
2022-05-12 22:18:50,2619.0,6066.0,278.666,234.3,,,465.7,10146.0,2.0,,,642.0,796.142,1723.0,952.888,1892.8
2022-05-12 22:18:51,2597.11,4158.0,274.0,233.666,,,475.375,10151.0,2.0,,,640.666,796.0,1723.22,951.444,1892.55
2022-05-12 22:18:52,2617.22,5150.0,282.111,223.5,,,470.0,10155.0,2.0,,,641.222,796.0,1723.0,951.5,1893.66
2022-05-12 22:18:53,2616.6,5020.0,277.0,237.2,,,472.6,10160.0,2.0,,,642.2,796.25,1722.87,952.2,1877.4
2022-05-12 22:18:54,2617.5,4201.0,280.0,233.875,,,480.5,10165.0,2.0,,,641.0,796.142,1723.12,952.125,1892.1
2022-05-12 22:18:55,2615.87,6194.0,281.285,234.125,,,476.0,10170.0,2.0,,,642.333,795.75,1722.75,952.3,1878.37
2022-05-12 22:18:56,2616.5,4029.0,288.8,234.0,,,472.6,10175.0,2.0,,,640.6,796.111,1723.44,951.3,1897.4
2022-05-12 22:18:57,2618.66,5063.0,286.1,228.0,,,474.1,10180.0,2.0,,,640.6,795.714,1722.88,951.4,1885.55
2022-05-12 22:18:58,2616.1,4999.0,278.1,232.8,,,474.5,10185.0,2.0,,,641.0,796.4,1722.85,951.0,1890.44
2022-05-12 22:18:59,2614.6,4168.0,283.2,233.7,,,470.222,10189.0,2.0,,,642.0,795.857,1723.1,952.333,1879.22
2022-05-12 22:19:00,2613.5,6073.0,286.0,238.777,,,481.5,10194.0,2.0,,,642.0,796.428,1723.44,952.875,1887.8
2022-05-12 22:19:01,2616.44,4020.0,282.3,234.2,,,489.2,10199.0,2.0,,,640.8,796.142,1723.12,951.2,1890.4
2022-05-12 22:19:02,2613.5,5193.0,284.111,230.222,,,471.0,10203.0,2.0,,,641.142,795.857,1723.44,951.555,1886.87
2022-05-12 22:19:03,2615.0,4927.0,272.3,234.4,,,470.2,10208.0,2.0,,,641.9,796.25,1723.28,952.1,1883.0
2022-05-12 22:19:04,2610.22,4112.0,283.9,242.7,,,472.0,10213.0,2.0,,,641.222,796.142,1722.62,951.3,1890.9
2022-05-12 22:19:05,2615.1,5961.0,282.333,235.3,,,489.4,10218.0,2.0,,,643.5,796.166,1723.3,953.75,1881.44
2022-05-12 22:19:06,2615.62,4036.0,272.4,234.0,,,477.8,10223.0,2.0,,,640.444,796.125,1723.16,950.666,1890.0
2022-05-12 22:19:07,2613.66,5171.0,277.3,235.1,,,470.8,10228.0,2.0,,,641.6,795.875,1723.0,951.777,1885.33
2022-05-12 22:19:08,2610.55,4936.0,279.2,226.3,,,468.9,10233.0,2.0,,,640.7,796.25,1723.42,950.9,1886.2
2022-05-12 22:19:09,2610.66,4163.0,283.9,232.3,,,466.8,10237.0,2.0,,,641.8,795.857,1722.44,952.1,1890.6
2022-05-12 22:19:10,2607.8,5788.0,282.7,232.0,,,478.9,10242.0,2.0,,,641.25,796.142,1723.6,952.285,1887.1
2022-05-12 22:19:11,2608.88,4063.0,275.2,230.555,,,475.7,10247.0,2.0,,,640.7,796.25,1722.57,951.666,1890.8
2022-05-12 22:19:12,2608.7,5318.0,279.111,231.9,,,460.2,10252.0,2.0,,,641.444,795.875,1723.11,952.1,1888.1
2022-05-12 22:19:13,2610.87,4325.0,277.888,232.75,,,475.0,10257.0,2.0,,,641.5,796.0,1723.62,951.875,1887.22
2022-05-12 22:19:14,2611.71,4150.0,286.222,236.444,,,470.444,10261.0,2.0,,,640.9,796.375,1722.62,951.2,1888.33
2022-05-12 22:19:15,2609.88,5929.0,281.9,239.8,,,475.444,10266.0,2.0,,,641.375,796.0,1723.77,951.75,1891.6
2022-05-12 22:19:16,2615.0,4035.0,282.4,230.777,,,470.4,10271.0,2.0,,,640.7,796.0,1722.71,951.2,1887.5
2022-05-12 22:19:17,2613.66,6121.0,288.2,237.1,,,477.6,10276.0,2.0,,,641.8,795.875,1723.11,952.0,1890.9
2022-05-12 22:19:18,2617.12,4290.0,278.9,233.8,,,477.8,10281.0,2.0,,,640.2,796.285,1723.66,950.7,1900.4
2022-05-12 22:19:19,2609.14,4096.0,283.1,223.1,,,476.8,10285.0,2.0,,,642.1,796.111,1722.37,952.2,1879.4
2022-05-12 22:19:20,2609.44,5896.0,276.555,231.888,,,478.8,10290.0,2.0,,,641.375,796.0,1723.6,951.5,1893.4
2022-05-12 22:19:21,2612.77,4076.0,286.75,234.125,,,476.777,10295.0,2.0,,,640.6,796.5,1723.0,951.555,1887.55
2022-05-12 22:19:22,2613.0,5933.0,281.444,233.444,,,462.111,10300.0,2.0,,,641.666,795.875,1723.12,951.9,1885.22
2022-05-12 22:19:23,2615.66,4342.0,279.428,235.75,,,479.75,10305.0,2.0,,,639.666,796.2,1724.0,949.714,1883.75
2022-05-12 22:19:24,2615.75,4128.0,284.3,228.4,,,475.0,10309.0,2.0,,,641.0,796.5,1722.71,951.555,1886.6
2022-05-12 22:19:25,2609.0,5339.0,282.5,230.3,,,475.8,10314.0,2.0,,,642.5,795.857,1723.37,952.875,1887.2
2022-05-12 22:19:26,2615.66,4095.0,278.2,225.7,,,477.8,10319.0,2.0,,,641.125,796.5,1723.75,950.888,1896.1
2022-05-12 22:19:27,2614.25,5894.0,276.222,237.6,,,473.1,10323.0,2.0,,,641.7,795.875,1722.88,952.2,1887.66
2022-05-12 22:19:28,2614.11,4384.0,286.9,235.111,,,476.1,10328.0,2.0,,,640.555,796.0,1723.7,951.222,1880.88
2022-05-12 22:19:29,2613.57,4182.0,286.666,237.714,,,478.777,10333.0,2.0,,,640.8,796.333,1723.0,951.3,1885.44
2022-05-12 22:19:30,2617.0,5362.0,282.0,236.111,,,473.0,10338.0,2.0,,,642.625,795.875,1723.12,952.8,1896.22
2022-05-12 22:19:31,2618.44,4085.0,282.2,240.9,,,483.7,10343.0,2.0,,,641.125,796.166,1723.62,951.5,1888.2
2022-05-12 22:19:32,2619.1,6083.0,277.5,232.666,,,466.888,10348.0,2.0,,,642.1,795.888,1722.75,952.0,1887.8
2022-05-12 22:19:33,2615.5,4288.0,282.8,232.4,,,480.4,10353.0,2.0,,,639.555,796.142,1723.6,950.7,1887.9
2022-05-12 22:19:34,2623.44,4330.0,277.75,236.666,,,484.0,10357.0,2.0,,,641.333,796.25,1723.37,951.666,1888.11
2022-05-12 22:19:35,2618.66,5388.0,280.0,236.555,,,467.222,10362.0,2.0,,,642.5,795.875,1723.44,952.6,1879.4
2022-05-12 22:19:36,2618.37,4058.0,282.5,228.7,,,474.4,10367.0,2.0,,,640.888,796.428,1723.7,950.888,1893.3
2022-05-12 22:19:37,2616.5,6026.0,281.4,236.0,,,470.4,10371.0,2.0,,,641.8,795.875,1722.62,952.3,1889.22
2022-05-12 22:19:38,2614.4,4086.0,286.222,234.111,,,484.888,10376.0,2.0,,,640.9,796.125,1723.88,950.666,1879.88
2022-05-12 22:19:39,2612.12,4470.0,279.111,234.666,,,481.222,10382.0,2.0,,,641.0,796.285,1723.33,951.2,1885.75
2022-05-12 22:19:40,2613.71,5396.0,275.7,234.8,,,471.8,10387.0,2.0,,,640.666,796.5,1723.28,950.777,1865.7
2022-05-12 22:19:41,2617.11,4115.0,276.3,238.4,,,481.222,10391.0,2.0,,,642.5,796.0,1723.12,952.75,1902.9
